2,169A,,no,67º42'25'',54º56'08'',,,Alta,Indet.,n.r.,n.r.
603,AAA 2,Ocampo et al. 1995,no,70°07'38'',53°56'45'',n.r.,,Indet.,Indet.,n.r.,n.r.
604,AAA 3,Ocampo et al. 1995,no,70°08'15'',53°55'26'',n.r.,,Indet.,Indet.,n.r.,n.r.
605,AAA 4,Constantinescu  1998,no,70°08'16'',53°54'32'',n.r.,,Indet.,Indet.,n.r.,n.r.
606,AAA 5,,no,70°08'43'',53°53'41'',n.r.,,Indet.,Indet.,n.r.,n.r.
607,A-8,,no,70°08'48'',53°53'46'',n.r.,,Indet.,Indet.,n.r.,n.r.
608,Marazzi  10,,no,,,n.r.,,Media,Indet.,n.r.,n.r.
609,Marazzi  11,,no,,,n.r.,,Alta,Indet.,n.r.,n.r.
610,Marazzi  12,Morello y San Román 1998,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
611,Marazzi  13,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
612,Marazzi  14,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
613,Marazzi  15,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
614,Marazzi  16,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
615,Marazzi  17,,no,,,n.r.,,Alta,Indet.,n.r.,n.r.
616,Marazzi  18, Morello et al 1998,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
617,Marazzi  19,1997,no,,,n.r.,,Media,Indet.,n.r.,n.r.
618,Marazzi  2 (Río Torcido),,sí,,,51°31'34'',,Terraza  1 y 2,Indeterminado,85,Campamento Base
619,Marazzi  20, Massone 1997,,,,n.r.,,Indeterminado,Baja,Campamento Efímero,n.r.
620,Marazzi  21,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
621,Marazzi  3,,sí,,,53°28'35'',,Paleoplaya Marina,Indeterminado,80,Taller Lítico
622,Marazzi  5, Morello et al 1999 ,no,,,n.r.,,Alta,Indet.,n.r.,n.r.
623,Marazzi  6,,no,,,n.r.,,Alta,Indet.,n.r.,n.r.
624,Marazzi  7,,,,,69°17'36'',,Indeterminado,Alta,Taller Lítico,n.r.
625,Marazzi  8,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
626,Marazzi  9,,no,,,n.r.,,Baja,Indet.,n.r.,n.r.
627,Marazzi 22,,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
628,Marazzi 23,,no,69°28'15'',53°28'35'',n.r.,,Indet.,Indet.,n.r.,n.r.
629,Marazzi 24,,no,69°17'52'',53°18'12'',n.r.,,Indet.,Indet.,n.r.,n.r.
630,Marazzi 25,,no,69°18'30'',53°27'36'',n.r.,,Indet.,Indet.,n.r.,n.r.
631,Marazzi 26,,no,69°18'29'',53°27'30'',n.r.,,Indet.,Indet.,n.r.,n.r.
632,Marazzi 27,,no,69°18'32'',53°27'23'',n.r.,,Indet.,Indet.,n.r.,n.r.
633,Marazzi 28,,no,69°18'36'',53°27'08'',n.r.,,Indet.,Indet.,n.r.,n.r.
634,Marazzi 29, Morello et al. 1999,no,69°18'56'',53°26'15'',n.r.,,Indet.,Indet.,n.r.,n.r.
635,Marazzi 30,,no,69°18'21'',53°28'11'',n.r.,,Indet.,Indet.,n.r.,n.r.
636,Marazzi 31, Morello et al. 1999,,69°18'24'',53°28'02'',69°18'29'',,Indeterminado,Indet.,Campamento Base,n.r.
637,Marazzi 32, Morello et al. 1999,no,53°27'53'',,n.r.,,Indet.,Indet.,n.r.,n.r.
638,Marazzi 33, Morello et al. 1999,,69°18'32'',53°27'46'',69°18'13'',,Indeterminado,Indet.,Campamento Base,n.r.
639,Marazzi 34,,,53°28'11'',,69°18'25'',,Indeterminado,Indet.,Campamento Base,n.r.
640,Marazzi 35,,,53°28'17'',,69°18'27'',,Indeterminado,Indet.,Campamento Efímero,n.r.
641,Marazzi 36,,no,53°28'19'',,n.r.,,Indet.,Indet.,n.r.,n.r.
642,Marazzi 37,,no,69°18'27'',53°28'25'',n.r.,,Indet.,Indet.,Campamento Efímero,n.r.
643,Marazzi 38,,no,69°18'16'',53°28'23'',n.r.,,Indet.,Indet.,n.r.,n.r.
644,Marazzi 4,,no,,,n.r.,,Media,Indet.,n.r.,n.r.
645,Timaukel 1,,sí,,,37,,Alta,Plano, Campamento Base,50
646,Timaukel 2,,sí,69°55'06'',53°41'07'',5,,Baja,Mediana,n.r.,4
647,Timaukel 3,  et al. 1993,sí,69°55'20'',53°41'13'',4,,Media,Suave,20,80
648,Timaukel 4,Morello et al. 1997,sí,69°55'33'',53°41'15'',6,,Media,Suave, Taller Lítico, Funerario
649,Tres Arroyos 1,,sí,69°55'58'',53°41'41'',,,n.r.,Cueva,Nucleado,Estratigráfico
650,Tres Arroyos 10,,no,,,110,,Indet.,Indet.,5,5
651,Tres Arroyos 11,,no,,,100,,Indet.,Indet.,3,2
652,Tres Arroyos 12,Prieto et al 1997,no,,,95,,Indet.,Indet.,3,2
653,Tres Arroyos 13,,no,,,85,,Indet.,Indet.,4,1
654,Tres Arroyos 14 y 14(30),,no,,,115 a 70,,Indet.,Mediana,200,400
655,Tres Arroyos 15,Morello et al. 1997,no,,,110,,Indet.,Indet.,3,2
656,Tres Arroyos 17,,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
657,Tres Arroyos 18,,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
658,Tres Arroyos 2,Morello et al. 1997,no,68°47'46'',53°21'43'',100,,Indet.,Indet.,3,2
659,Tres Arroyos 3,,no,,,100 a 105,,Indet.,Indet.,5,2
660,Tres Arroyos 4,,no,,,116,,Indet.,Indet.,3,10
661,Tres Arroyos 5,,no,68°47'49'',53°21'49'',115,,Indet.,Indet.,7,3
662,Tres Arroyos 6,,no,,,110,,Indet.,Indet.,3,2
663,Tres Arroyos 7,,no,,,114,,Indet.,Indet.,5,6
664,Tres Arroyos 8,Ocampo et al. 1998a,no,,,100,,Indet.,Indet.,4,4
665,Tres Arroyos 9,Ocampo et al. 1998a,no,,,105,,Indet.,Indet.,2,5
666,Sultana 10,Ocampo et al. 1998a,no,,,154,,Indet.,Plano,2,2
667,Sultana 7,Ocampo et al. 1998a,no,69°06'14'',52°54'13'',n.r.,,Alta,Plano,15,5
668,Sultana 8,,no,68°56'02'',52°54'02'',n.r.,,Indet.,Plano,3,1
669,Sultana 9,Bird en: Curry s/f,no,69°01'38'',52°54'07'',n.r.,,Indet.,Plano,3,3
670,Tres Arroyos 16,Curry s/f,sí,69°02'13'',52°54'08'',n.r.,,Nula,Mediana,50,200
671,Bahía Fatal,Curry s/f,no,68°47'50'',53°20'32'',n.r.,,Indet.,Indet.,n.r.,n.r.
672,Grappler 3,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
673,Puerto Horacio,Curry s/f,no,,,n.r.,,Indet.,Indet.,75,n.r.
674,Río Frío 1,Curry s/f,no,,,n.r.,,Indet.,Indet.,9,5
675,Río Frío 2,Legoupil 1994-95,no,,,n.r.,,Indet.,Indet.,3,3
676,Seno Duque de Edimburgo,Jackson 1993,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
677,Canal White 1, Prieto 1999,no,,,1 a 2,,Indet.,Suave,6,4
678,Abrigo Cerro del Diablo (CB16),Jackson 1993,sí,72°58'58'',52°53'28'',n.r.,,Indeterminado,Indet.,Indeterminado,8
679,Alero Carlos (CB19),1991,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
680,Alero Cerro Isla (CB17), Borrero et al. 1991,sí,72°37'35'',51°33'22'',72°38'01'',,Indeterminado,Indet.,Arte Rupestre,16
681,Alero del Diablo (CB14),Jackson 1993,sí,,,72°36'13'',,Pradera con Arboles,Media,Indeterminado,12
682,Alero Dos Herraduras (CB08),Jackson 1993,sí,,,51°33'36'',,Cerro,Bosque,n.r.,Campamento Efímero
683,Alero el Paso (CB10),Jackson 1993,sí,,,n.r.,,Baja,Suave,6,30
684,Alero las Cuevas (CB11), Prieto 1999,sí,72°37'39'',51°33'17'',n.r.,,Media,Suave,90,7
685,Alero Norte (CB07),Jackson 1993,sí,72°37'40'',51°33'14'',n.r.,,Alta,Mediana,20,10
686,Alero Ovejas Muertas (CB22), Massone 1982,no,72°37'03'',51°33'44'',n.r.,,Indet.,Indet.,60,9
687,Alero Pedro Cárdenas (CB03),,sí,72°36'21'',51°34'07'',n.r.,,Nula,Suave,7,32
688,Cerro Benitez 1,Jackson 1993,,72°35'10'',51°34'22'',n.r.,,Bosque,Indet.,Arte Rupestre,10
689,Cerro Benitez 3,Jackson 1993,no,,,n.r.,,Indet.,Indet.,20,5
690,Cueva Ciro (CB01),Prieto 1999,sí,,,72°35'12'',,Indeterminado,Indet.,Campamento Efímero,20
691,Cueva Chica (CB02),Jackson y Prieto 1993,sí,,,n.r.,,Media,Mediana,20,50
692,Cueva de la Cascada (CB21),1987,sí,72°35'08'',51°34'15'',n.r.,,Media,Suave,10,15
693,Cueva de la Ventana (CB12), Borrero et al.1991,sí,72°35'15'',51°34'23'',n.r.,,Baja,Mediana,18,11
694,Cueva del Medio (CB04),Jackson 1993,sí,72°37'47'',51°33'15'',sí,,Cueva,Cerro,Estratigráfico,290
695,Cueva del Milodón (CB05), Prieto 1999,sí,,,51°33'54'',,Cerro,Bosque,250,Campamento Base
696,Cueva Escondida (CB13),Jackson 1993,sí,,,72°37'54'',,Indeterminado,Indet.,Campamento Efímero,15
697,Cueva Jorge  (CB20),Jackson 1993,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
698,Cueva los Bloques (CB09),Jackson 1993,sí,72°37'39'',51°33'19'',n.r.,,Indeterminado,Indet.,Indeterminado,17
699,Cueva los Conglomerados (CB06),Jackson 1993,sí,,,72°37'13'',,Indeterminado,Indet.,Campamento Efímero,20
700,Cueva los Escurrimientos (CB18),com pers. A. Prieto 1998,sí,,,72°38'02'',,Indeterminado,Indet.,Indeterminado,12
701,Cueva Portería (CB15),,sí,,,n.r.,,Alta,Suave,3,8
702,Cerro Castillo 1,,sí,72°35'56'',51°34'41'',n.r.,,Alta,Mediana,30,8
703,Cerro Castillo 2,San Román y Morello 1998,sí,72°20'26'',51°16'23'',n.r.,,Media,Marcada,15,5
704,Cerro Castillo 3,San Román y Morello 1998,sí,72°20'22'',51°16'20'',n.r.,,Media,Mediana,8,6
705,Cerro Guido 1,Bird en: Curry s/f,no,72°20'15'',51°16'15'',n.r.,,Indet.,Indet.,8,8
706,Cerro Guido 2,Bird en: Curry s/f,no,72°28'05'',50°53'23'',n.r.,,Indet.,Indet.,n.r.,n.r.
707,Entrada Gage,,no,72°27'19'',50°53'35'',n.r.,,Indet.,Indet.,6,12
708,Entrada Reindeer,,no,,,n.r.,,Indet.,Indet.,30,30
709,Lago Sarmiento,,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
710,Lago Sofia 2,,no,72°35',51°01'00'',n.r.,,Indet.,Indet.,100,n.r.
711,Lago Sofia 3,com pers. F. Bate 1998,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
712,Lago Sofia 4,,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
713,Lago Toro 1,,sí,,,n.r.,,Media,Marcada,150,50
714,Lago Toro 2,Martinic 1994,sí,72°32'36'',51°08'14'',n.r.,,Media,Marcada,40,15
715,Lago Toro 3,,sí,72°32'37'',51°07'58'',n.r.,,Media,Marcada,100,20
716,Cueva Lago Sofía 1, Sellier 1999,sí,72°32'30'',51°07'43'',149,,Baja,Suave, Funerario,8
717,Lago Sofía 1,Curry s/f,sí,72°34'12'',51°31'54'',141,,Alta,Suave,4,2
718,Abrigo Pintado,Curry s/f,,72°36'55'',51°33'07'',n.r.,,Indeterminado,Indet.,Funerario, Arte Rupestre
719,Conchal del Cementerio,Curry s/f,no,,,n.r.,,Indet.,Indet.,24,15
720,Corral de Pesca,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
721,Corral de Pescado,Curry s/f,no,,,n.r.,,Indet.,Indet.,22,9
722,Chorrillos,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
723,Isla Harwood,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
724,Isla Morton,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
725,Isla Salamandra,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
726,Oldfield 1,Curry s/f,no,,,n.r.,,Indet.,Indet.,7,7
727,Oldfield 2,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
728,Playa del Cementerio,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
729,Punta Cormorán,Curry s/f,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
730,Río Valderez,San Román y Morello 1998,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
731,Vargas,San Román y Morello 1998,no,,,n.r.,,Indet.,Indet.,n.r.,n.r.
732,Puesto Leona,San Román y Morello 1998,no,,,352,,Indet.,Plano,n.r.,n.r.
733,Río Baguales 1,San Román y Morello 1998,no,72°22'54'',50°52'02'',n.r.,,Media,Plano,15,4
734,Río Baguales 10,San Román y Morello 1998,no,72°25'04'',50°44'02'',751,,Media,Suave,20,10
735,Río Baguales 11,San Román y Morello 1998,no,72°24'45'',50°45'00'',740,,Visibilidad,Pendiente,n.r.,n.r.
736,Río Baguales 12,San Román y Morello 1998,no,72°24'59'',50°45'15'',606,,Alta,Indet.,n.r.,n.r.
737,Río Baguales 13,San Román y Morello 1998,no,72°24'57'',50°45'26'',595,,Alta,Indet.,100,30
738,Río Baguales 14,San Román y Morello 1998,no,72°24'55'',50°45'29'',615,,Alta,Indet.,n.r.,n.r.
739,Río Baguales 15,San Román y Morello 1998,no,72°24'50'',50°45'31'',588,,Alta,Indet.,100,50
740,Río Baguales 16,San Román y Morello 1998,no,72°24'52'',50°46'10'',545,,Alta,Indet.,40,30
741,Río Baguales 17,San Román y Morello 1998,no,72°24'49'',50°46'11'',597,,Alta,Indet.,30,20
742,Río Baguales 18,San Román y Morello 1998,no,72°24'56'',50°46'14'',675,,Alta,Indet.,10,10
743,Río Baguales 19,San Román y Morello 1998,no,72°24'51'',50°46'15'',705,,Media,Suave,n.r.,n.r.
744,Río Baguales 2,San Román y Morello 1998,no,72°24'46'',50°46'19'',932,,Alta,Indet.,10,12
745,Río Baguales 20,San Román y Morello 1998,no,72°22'07'',50°41'57'',620,,Alta,Indet.,n.r.,n.r.
746,Río Baguales 21,San Román y Morello 1998,no,72°24'34'',50°46'25'',535,,Alta,Indet.,n.r.,n.r.
747,Río Baguales 22,San Román y Morello 1998,no,72°25'26'',50°46'59'',n.r.,,Indet.,Indet.,n.r.,n.r.
748,Río Baguales 23,San Román y Morello 1998,no,72°25'31'',50°47'00'',460,,Indet.,Mediana,10,10
749,Río Baguales 24,San Román y Morello 1998,no,72°24'37'',50°47'05'',789,,Indet.,Suave,n.r.,n.r.
750,Río Baguales 25,San Román y Morello 1998,no,72°24'32'',50°47'11'',609,,Indet.,Marcada,25,30
751,Río Baguales 26,San Román y Morello 1998,no,72°24'38'',50°47'29'',660,,Indet.,Mediana,n.r.,n.r.
752,Río Baguales 27,San Román y Morello 1998,no,72°24'44'',50°48'07'',639,,Indet.,Suave,n.r.,n.r.
753,Río Baguales 28,San Román y Morello 1998,no,72°24'06'',50°48'51'',316,,Indet.,Suave,n.r.,n.r.
754,Río Baguales 29,San Román y Morello 1998,no,72°24'07'',50°49'02'',370,,Indet.,Plano,n.r.,n.r.
755,Río Baguales 3,San Román y Morello 1998,no,72°24'02'',50°49'12'',903,,Indet.,Mediana,n.r.,n.r.
756,Río Baguales 30,San Román y Morello 1998,no,73°30'34'',50°43'32'',351,,Indet.,Suave,300,100
757,Río Baguales 31,San Román y Morello 1998,no,72°24'01'',50°49'22'',382,,Indet.,Mediana,n.r.,n.r.
758,Río Baguales 32,San Román y Morello 1998,no,72°23'37'',50°50'39'',302,,Indet.,Suave,n.r.,n.r.
759,Río Baguales 33,San Román y Morello 1998,no,72°23'38'',50°50'59'',560,,Indet.,Indet.,80,100
760,Río Baguales 34,San Román y Morello 1998,no,72°23'33'',50°52'05'',494,,Indet.,Suave,n.r.,n.r.
761,Río Baguales 35,San Román y Morello 1998,no,72°22'40'',50°52'04'',493,,Alta,Indet.,n.r.,n.r.
762,Río Baguales 36,San Román y Morello 1998,no,72°22'30'',50°52'06'',455,,Indet.,Mediana,n.r.,n.r.
763,Río Baguales 37,San Román y Morello 1998,no,72°22'24'',50°52'11'',335,,Indet.,Marcada,n.r.,n.r.
764,Río Baguales 38,San Román y Morello 1998,no,72°22'11'',50°52'17'',n.r.,,Indet.,Mediana,n.r.,n.r.
765,Río Baguales 4,San Román y Morello 1998,no,72°21'16'',50°52'50'',773,,Indet.,Mediana,15,5
766,Río Baguales 5,San Román y Morello 1998,no,72°24'46'',50°44'06'',701,,Indet.,Suave,30,10
767,Río Baguales 6,San Román y Morello 1998,no,72°24'46'',50°44'08'',750,,Indet.,Suave,5,5
768,Río Baguales 7,San Román y Morello 1998,no,72°24'44'',50°44'11'',870,,Indet.,Mediana,80,8
769,Río Baguales 8,San Román y Morello 1998,no,72°24'28'',50°43'50'',707,,Indet.,Plano,200,10
770,Río Baguales 9,San Román y Morello 1998,no,72°24'44'',50°44'16'',707,,Indet.,Plano,35,20
771,Río Bandurrias 1,San Román y Morello 1998,no,72°25'01'',50°44'59'',n.r.,,Indet.,Marcada,10,30
772,Río Bandurrias 2,San Román y Morello 1998,no,72°26',50°42'13'',n.r.,,Indet.,Mediana,20,6
773,Río Bandurrias 3,San Román y Morello 1998,no,72°25'30'',50°42'45'',n.r.,,Indet.,Mediana,15,2
774,Río Bandurrias 4,San Román y Morello 1998,no,72°25'03'',50°42'58'',727,,Indet.,Suave,20,5
775,Río Bandurrias 5,com pers. H. Rohers,no,72°24'53'',50°43'56'',660,,Indet.,Mediana,n.r.,n.r.
776,Río Bandurrias 6,,no,72°24'51'',50°43'59'',785,,Indet.,Suave,150,15
777,Río Hollemberg 1,com pers. H. Rohers,sí,72°24'42'',50°43'56'',6,,Indet.,Suave,200,150
778,Río Serrano,com pers. H. Rohers,no,72°26'56'',52°54'30'',n.r.,,Alta,Indet.,n.r.,n.r.
779,Cerro Negro 1,Prieto 1992,sí,72°59',51°13'00'',n.r.,,Alta,Indet.,200,80
780,Cerro Negro 2,Prieto 1992,sí,72°28'54'',51°05'09'',n.r.,,Alta,Indet.,n.r.,n.r.
781,Administración 1,Prieto 1992,sí,72°28'55'',51°04'56'',n.r.,,Alta,Indet.,5,5
782,Barranca del Río Grey,Prieto 1992,no,72°57'17'',51°10'29'',n.r.,,Alta,Suave,30,15
783,Camino al Río Grey,,sí,,,n.r.,,Bosque,Indet.,Indeterminado,n.r.
784,Cerro Divisadero,,no,,,n.r.,,Alta,Mediana,n.r.,n.r.
785,Lago Sarmiento 1,Prieto 1992,sí,,,219,,Baja,Suave,1,25
786,Lago Sarmiento 2,Prieto 1992,sí,72°48'17'',51°01'10'',257,,Indet.,Suave,2,8
787,Laguna Amarga (S. 8),Prieto 1992,sí,72°47'41'',51°01'05'',n.r.,,Indet.,Suave,200,20
788,Laguna Amarga (S.9),Prieto 1992,sí,72°43'52'',50°58'17'',n.r.,,Indet.,Suave,150,100
789,Laguna Azul (S. 13),Prieto 1992,sí,72°46'03'',50°58'37'',n.r.,,Indet.,Suave,15,5
790,Laguna Azul (S. 14),Prieto 1992,sí,72°48'46'',50°54'05'',n.r.,,Indet.,Suave,n.r.,n.r.
791,Laguna de las Pómez,Prieto 1992,no,72°44'15'',50°52'24'',n.r.,,Indet.,Suave,n.r.,n.r.
792,Laguna de los Cisnes (S. 11),Prieto 1992,sí,,,n.r.,,Indet.,Suave,40,10
793,Laguna de los Choros,,no,72°52'16'',51°01'49'',n.r.,,Indet.,Suave,n.r.,n.r.
794,Laguna Larga (S. 10),Prieto 1992,sí,,,n.r.,,Indet.,Suave,15,20
795,Portería Sarmiento 3,Prieto 1992,sí,72°52'45'',51°01'07'',256,,Indet.,Mediana,1,1
796,Puente del río Grey,Prieto 1992,sí,72°47'19'',51°01'01'',n.r.,,Indet.,Mediana,100,50
797,Río Serrano 1,,no,73°00'38'',51°11'05'',n.r.,,Indet.,Mediana,20,10
798,Río Serrano 2,,no,,,n.r.,,Indet.,Suave,n.r.,n.r.
